customer_id,customer_name,age,gender,city,signup_year
CUST0544,Customer_544,18,Male,Jaipur,2023
CUST0545,Customer_545,22,Male,Delhi,2020
CUST0546,Customer_546,62,Female,Jaipur,2024
CUST0547,Customer_547,21,Female,Surat,2024
CUST0548,Customer_548,33,Female,Delhi,2019
CUST0549,Customer_549,41,Female,Jaipur,2022
CUST0550,Customer_550,33,Male,Chennai,2021
CUST0551,Customer_551,19,Female,Jaipur,2019
CUST0552,Customer_552,66,Male,Chennai,2024
CUST0553,Customer_553,45,Male,Chennai,2019
CUST0554,Customer_554,49,Female,Delhi,2020
CUST0555,Customer_555,44,Female,Ahmedabad,2022
CUST0556,Customer_556,37,Male,Bangalore,2024
CUST0557,Customer_557,41,Female,Kolkata,2024
CUST0558,Customer_558,29,Female,Pune,2021
CUST0559,Customer_559,67,Male,Bangalore,2022
CUST0560,Customer_560,52,Female,Mumbai,2020
CUST0561,Customer_561,50,Male,Ahmedabad,2023
CUST0562,Customer_562,50,Male,Bangalore,2019
CUST0563,Customer_563,68,Male,Delhi,2021
CUST0564,Customer_564,60,Female,Mumbai,2024
CUST0565,Customer_565,54,Female,Hyderabad,2023
CUST0566,Customer_566,29,Male,Ahmedabad,2020
CUST0567,Customer_567,20,Male,Bangalore,2022
CUST0568,Customer_568,18,Female,Mumbai,2019
CUST0569,Customer_569,50,Male,Hyderabad,2021
CUST0570,Customer_570,57,Female,Jaipur,2024
CUST0571,Customer_571,27,Female,Mumbai,2024
CUST0572,Customer_572,60,Male,Delhi,2023
CUST0573,Customer_573,61,Female,Jaipur,2023
CUST0574,Customer_574,46,Male,Delhi,2019
CUST0575,Customer_575,30,Female,Bangalore,2022
CUST0576,Customer_576,29,Female,Kolkata,2020
CUST0577,Customer_577,48,Female,Bangalore,2022
CUST0578,Customer_578,63,Male,Jaipur,2022
CUST0579,Customer_579,19,Female,Chennai,2022
CUST0580,Customer_580,68,Male,Bangalore,2019
CUST0581,Customer_581,67,Male,Jaipur,2019
CUST0582,Customer_582,52,Male,Mumbai,2020
CUST0583,Customer_583,40,Female,Surat,2022
CUST0584,Customer_584,34,Male,Bangalore,2019
CUST0585,Customer_585,43,Female,Mumbai,2020
CUST0586,Customer_586,25,Female,Delhi,2024
CUST0587,Customer_587,46,Male,Ahmedabad,2020
CUST0588,Customer_588,43,Female,Kolkata,2022
CUST0589,Customer_589,27,Male,Delhi,2021
CUST0590,Customer_590,43,Female,Delhi,2022
CUST0591,Customer_591,51,Female,Jaipur,2021
CUST0592,Customer_592,68,Female,Chennai,2020
CUST0593,Customer_593,58,Female,Pune,2024
CUST0594,Customer_594,24,Male,Surat,2024
CUST0595,Customer_595,21,Male,Chennai,2019
CUST0596,Customer_596,67,Female,Jaipur,2024
CUST0597,Customer_597,62,Male,Kolkata,2023
CUST0598,Customer_598,28,Male,Surat,2020
CUST0599,Customer_599,46,Male,Surat,2019
CUST0600,Customer_600,53,Female,Jaipur,2024
CUST0601,Customer_601,42,Male,Hyderabad,2020
CUST0602,Customer_602,38,Male,Delhi,2022
CUST0603,Customer_603,53,Female,Ahmedabad,2024
CUST0604,Customer_604,27,Female,Hyderabad,2021
CUST0605,Customer_605,54,Male,Jaipur,2020
CUST0606,Customer_606,26,Male,Hyderabad,2019
CUST0607,Customer_607,41,Male,Ahmedabad,2022
CUST0608,Customer_608,52,Male,Jaipur,2023
CUST0609,Customer_609,66,Male,Jaipur,2022
CUST0610,Customer_610,52,Female,Surat,2024
CUST0611,Customer_611,65,Female,Hyderabad,2021
CUST0612,Customer_612,53,Female,Mumbai,2022
CUST0613,Customer_613,35,Male,Bangalore,2023
CUST0614,Customer_614,66,Female,Jaipur,2019
CUST0615,Customer_615,56,Male,Hyderabad,2020
CUST0616,Customer_616,49,Female,Pune,2021
CUST0617,Customer_617,41,Female,Kolkata,2023
CUST0618,Customer_618,40,Male,Pune,2024
CUST0619,Customer_619,49,Female,Hyderabad,2024
CUST0620,Customer_620,54,Male,Delhi,2024
CUST0621,Customer_621,29,Female,Delhi,2021
CUST0622,Customer_622,66,Male,Hyderabad,2022
CUST0623,Customer_623,30,Male,Surat,2021
CUST0624,Customer_624,40,Female,Surat,2024
CUST0625,Customer_625,42,Male,Jaipur,2023
CUST0626,Customer_626,52,Female,Ahmedabad,2020
CUST0627,Customer_627,58,Male,Bangalore,2020
CUST0628,Customer_628,47,Female,Jaipur,2021
CUST0629,Customer_629,34,Female,Pune,2024
CUST0630,Customer_630,66,Male,Bangalore,2019
CUST0631,Customer_631,37,Male,Pune,2021
CUST0632,Customer_632,65,Male,Surat,2024
CUST0633,Customer_633,42,Male,Hyderabad,2022
CUST0634,Customer_634,39,Male,Ahmedabad,2020
CUST0635,Customer_635,30,Female,Pune,2020
CUST0636,Customer_636,36,Female,Surat,2020
CUST0637,Customer_637,66,Female,Ahmedabad,2019
CUST0638,Customer_638,53,Female,Jaipur,2024
CUST0639,Customer_639,29,Female,Hyderabad,2024
CUST0640,Customer_640,58,Female,Kolkata,2024
CUST0641,Customer_641,36,Male,Delhi,2024
CUST0642,Customer_642,29,Female,Chennai,2019
CUST0643,Customer_643,26,Female,Ahmedabad,2023
CUST0644,Customer_644,24,Female,Kolkata,2021
CUST0645,Customer_645,45,Male,Kolkata,2021
CUST0646,Customer_646,31,Male,Ahmedabad,2024
CUST0647,Customer_647,48,Male,Kolkata,2022
CUST0648,Customer_648,69,Female,Pune,2020
CUST0649,Customer_649,36,Female,Kolkata,2019
CUST0650,Customer_650,64,Male,Surat,2022
CUST0651,Customer_651,33,Female,Bangalore,2022
CUST0652,Customer_652,22,Male,Pune,2024
CUST0653,Customer_653,52,Male,Kolkata,2019
CUST0654,Customer_654,29,Male,Jaipur,2021
CUST0655,Customer_655,42,Female,Delhi,2020
CUST0656,Customer_656,69,Female,Hyderabad,2021
CUST0657,Customer_657,38,Male,Kolkata,2022
CUST0658,Customer_658,53,Female,Mumbai,2020
CUST0659,Customer_659,40,Male,Delhi,2023
CUST0660,Customer_660,33,Female,Jaipur,2022
CUST0661,Customer_661,56,Female,Surat,2021
CUST0662,Customer_662,62,Female,Kolkata,2021
CUST0663,Customer_663,59,Male,Surat,2024
CUST0664,Customer_664,56,Female,Kolkata,2021
CUST0665,Customer_665,31,Female,Chennai,2019
CUST0666,Customer_666,48,Male,Bangalore,2022
CUST0667,Customer_667,22,Female,Surat,2020
CUST0668,Customer_668,52,Male,Bangalore,2021
CUST0669,Customer_669,40,Female,Delhi,2024
CUST0670,Customer_670,46,Male,Chennai,2024
CUST0671,Customer_671,60,Female,Hyderabad,2021
CUST0672,Customer_672,28,Female,Pune,2019
CUST0673,Customer_673,35,Male,Bangalore,2024
CUST0674,Customer_674,64,Male,Chennai,2020
CUST0675,Customer_675,29,Male,Bangalore,2022
CUST0676,Customer_676,26,Male,Ahmedabad,2023
CUST0677,Customer_677,27,Male,Jaipur,2019
CUST0678,Customer_678,61,Female,Hyderabad,2024
CUST0679,Customer_679,34,Male,Jaipur,2022
CUST0680,Customer_680,55,Male,Kolkata,2023
CUST0681,Customer_681,24,Female,Bangalore,2021
CUST0682,Customer_682,63,Male,Kolkata,2021
CUST0683,Customer_683,30,Female,Mumbai,2020
CUST0684,Customer_684,57,Female,Bangalore,2023
CUST0685,Customer_685,59,Female,Chennai,2021
CUST0686,Customer_686,26,Female,Hyderabad,2021
CUST0687,Customer_687,67,Female,Kolkata,2024
CUST0688,Customer_688,44,Male,Bangalore,2020
CUST0689,Customer_689,19,Male,Mumbai,2022
CUST0690,Customer_690,22,Male,Jaipur,2021
CUST0691,Customer_691,46,Female,Chennai,2019
CUST0692,Customer_692,54,Male,Ahmedabad,2019
CUST0693,Customer_693,55,Female,Bangalore,2022
CUST0694,Customer_694,36,Female,Ahmedabad,2023
CUST0695,Customer_695,25,Female,Delhi,2020
CUST0696,Customer_696,65,Male,Hyderabad,2024
CUST0697,Customer_697,62,Male,Bangalore,2019
CUST0698,Customer_698,18,Female,Surat,2019
CUST0699,Customer_699,39,Female,Mumbai,2022
CUST0700,Customer_700,69,Male,Kolkata,2023
CUST0701,Customer_701,34,Male,Surat,2023
CUST0702,Customer_702,24,Female,Delhi,2022
CUST0703,Customer_703,42,Female,Hyderabad,2019
CUST0704,Customer_704,62,Female,Jaipur,2020
CUST0705,Customer_705,21,Female,Chennai,2019
CUST0706,Customer_706,53,Female,Ahmedabad,2023
CUST0707,Customer_707,23,Male,Delhi,2024
CUST0708,Customer_708,48,Male,Kolkata,2019
CUST0709,Customer_709,36,Male,Chennai,2020
CUST0710,Customer_710,61,Male,Jaipur,2021
CUST0711,Customer_711,56,Female,Kolkata,2019
CUST0712,Customer_712,44,Female,Mumbai,2022
CUST0713,Customer_713,27,Female,Ahmedabad,2021
CUST0714,Customer_714,43,Male,Surat,2022
CUST0715,Customer_715,36,Female,Bangalore,2022
CUST0716,Customer_716,56,Female,Delhi,2022
CUST0717,Customer_717,20,Female,Bangalore,2019
CUST0718,Customer_718,62,Female,Chennai,2023
CUST0719,Customer_719,30,Male,Bangalore,2021
CUST0720,Customer_720,67,Male,Surat,2020
CUST0721,Customer_721,45,Male,Pune,2023
CUST0722,Customer_722,37,Male,Chennai,2019
CUST0723,Customer_723,45,Male,Ahmedabad,2022
CUST0724,Customer_724,25,Female,Kolkata,2020
CUST0725,Customer_725,58,Female,Ahmedabad,2021
CUST0726,Customer_726,56,Female,Bangalore,2023
CUST0727,Customer_727,18,Female,Hyderabad,2024
CUST0728,Customer_728,20,Male,Chennai,2023
CUST0729,Customer_729,30,Female,Kolkata,2020
CUST0730,Customer_730,45,Male,Jaipur,2019
CUST0731,Customer_731,66,Male,Mumbai,2021
CUST0732,Customer_732,42,Male,Ahmedabad,2020
CUST0733,Customer_733,50,Male,Ahmedabad,2022
CUST0734,Customer_734,55,Male,Chennai,2021
CUST0735,Customer_735,23,Male,Hyderabad,2023
CUST0736,Customer_736,61,Male,Bangalore,2020
CUST0737,Customer_737,62,Female,Bangalore,2023
CUST0738,Customer_738,49,Male,Chennai,2023
CUST0739,Customer_739,62,Male,Ahmedabad,2023
CUST0740,Customer_740,64,Male,Kolkata,2019
CUST0741,Customer_741,38,Female,Mumbai,2023
CUST0742,Customer_742,33,Male,Chennai,2022
CUST0743,Customer_743,38,Male,Kolkata,2022
CUST0744,Customer_744,28,Male,Kolkata,2021
CUST0745,Customer_745,54,Male,Jaipur,2024
CUST0746,Customer_746,53,Male,Surat,2023
CUST0747,Customer_747,52,Male,Pune,2023
CUST0748,Customer_748,36,Male,Mumbai,2020
CUST0749,Customer_749,37,Male,Delhi,2019
CUST0750,Customer_750,35,Male,Hyderabad,2024
CUST0751,Customer_751,64,Female,Pune,2021
CUST0752,Customer_752,58,Female,Jaipur,2024
CUST0753,Customer_753,66,Male,Mumbai,2023
CUST0754,Customer_754,31,Male,Bangalore,2020
CUST0755,Customer_755,32,Female,Pune,2019
CUST0756,Customer_756,48,Male,Bangalore,2021
CUST0757,Customer_757,18,Male,Hyderabad,2024
CUST0758,Customer_758,20,Female,Bangalore,2021
CUST0759,Customer_759,33,Male,Hyderabad,2023
CUST0760,Customer_760,40,Male,Mumbai,2021
CUST0761,Customer_761,28,Male,Ahmedabad,2020
CUST0762,Customer_762,29,Female,Hyderabad,2021
CUST0763,Customer_763,27,Male,Kolkata,2022
CUST0764,Customer_764,49,Female,Delhi,2020
CUST0765,Customer_765,33,Female,Delhi,2024
CUST0766,Customer_766,25,Male,Chennai,2019
CUST0767,Customer_767,55,Male,Delhi,2019
CUST0768,Customer_768,29,Male,Chennai,2023
CUST0769,Customer_769,41,Male,Delhi,2023
CUST0770,Customer_770,45,Male,Hyderabad,2022
CUST0771,Customer_771,25,Female,Kolkata,2024
CUST0772,Customer_772,45,Female,Ahmedabad,2019
CUST0773,Customer_773,53,Female,Bangalore,2019
CUST0774,Customer_774,43,Male,Jaipur,2019
CUST0775,Customer_775,25,Female,Delhi,2019
CUST0776,Customer_776,67,Female,Ahmedabad,2021
CUST0777,Customer_777,45,Female,Ahmedabad,2024
CUST0778,Customer_778,45,Male,Hyderabad,2020
CUST0779,Customer_779,54,Female,Mumbai,2020
CUST0780,Customer_780,58,Male,Mumbai,2022
CUST0781,Customer_781,53,Male,Delhi,2021
CUST0782,Customer_782,44,Male,Jaipur,2019
CUST0783,Customer_783,34,Female,Delhi,2019
CUST0784,Customer_784,26,Female,Delhi,2023
CUST0785,Customer_785,50,Male,Chennai,2023
CUST0786,Customer_786,37,Male,Kolkata,2022
CUST0787,Customer_787,30,Male,Kolkata,2019
CUST0788,Customer_788,45,Male,Jaipur,2022
CUST0789,Customer_789,65,Male,Chennai,2021
CUST0790,Customer_790,46,Male,Ahmedabad,2020
CUST0791,Customer_791,30,Female,Chennai,2019
CUST0792,Customer_792,63,Male,Delhi,2024
CUST0793,Customer_793,52,Male,Mumbai,2021
CUST0794,Customer_794,23,Male,Pune,2019
CUST0795,Customer_795,35,Female,Jaipur,2024
CUST0796,Customer_796,68,Female,Ahmedabad,2023
CUST0797,Customer_797,22,Female,Hyderabad,2022
CUST0798,Customer_798,64,Male,Pune,2023
CUST0799,Customer_799,42,Female,Pune,2020
CUST0800,Customer_800,19,Male,Chennai,2023
CUST0801,Customer_801,27,Female,Bangalore,2019
CUST0802,Customer_802,47,Female,Pune,2024
CUST0803,Customer_803,67,Female,Delhi,2023
CUST0804,Customer_804,62,Female,Surat,2019
CUST0805,Customer_805,22,Female,Mumbai,2020
CUST0806,Customer_806,50,Male,Mumbai,2024
CUST0807,Customer_807,18,Female,Surat,2023
CUST0808,Customer_808,35,Male,Kolkata,2022
CUST0809,Customer_809,49,Male,Delhi,2022
CUST0810,Customer_810,64,Male,Hyderabad,2024
CUST0811,Customer_811,66,Male,Pune,2022
CUST0812,Customer_812,28,Male,Kolkata,2023
CUST0813,Customer_813,38,Male,Delhi,2023
CUST0814,Customer_814,43,Male,Chennai,2024
CUST0815,Customer_815,42,Female,Mumbai,2023
CUST0816,Customer_816,39,Male,Kolkata,2019
CUST0817,Customer_817,44,Male,Jaipur,2020
CUST0818,Customer_818,66,Female,Pune,2022
CUST0819,Customer_819,30,Male,Pune,2019
CUST0820,Customer_820,50,Female,Hyderabad,2024
CUST0821,Customer_821,51,Female,Bangalore,2022
CUST0822,Customer_822,58,Female,Jaipur,2019
CUST0823,Customer_823,52,Female,Pune,2023
CUST0824,Customer_824,18,Male,Ahmedabad,2024
CUST0825,Customer_825,38,Female,Jaipur,2024
CUST0826,Customer_826,65,Male,Pune,2022
CUST0827,Customer_827,23,Male,Surat,2023
CUST0828,Customer_828,45,Female,Jaipur,2022
CUST0829,Customer_829,34,Male,Delhi,2021
CUST0830,Customer_830,22,Female,Jaipur,2019
CUST0831,Customer_831,48,Female,Hyderabad,2021
CUST0832,Customer_832,22,Female,Chennai,2019
CUST0833,Customer_833,55,Female,Chennai,2020
CUST0834,Customer_834,20,Male,Chennai,2024
CUST0835,Customer_835,40,Male,Delhi,2022
CUST0836,Customer_836,54,Female,Kolkata,2020
CUST0837,Customer_837,54,Male,Chennai,2020
CUST0838,Customer_838,27,Female,Mumbai,2024
CUST0839,Customer_839,27,Female,Delhi,2024
CUST0840,Customer_840,36,Female,Kolkata,2019
CUST0841,Customer_841,34,Male,Mumbai,2021
CUST0842,Customer_842,38,Male,Mumbai,2023
CUST0843,Customer_843,31,Male,Mumbai,2019
CUST0844,Customer_844,26,Male,Ahmedabad,2023
CUST0845,Customer_845,63,Female,Hyderabad,2020
CUST0846,Customer_846,18,Male,Hyderabad,2023
CUST0847,Customer_847,68,Male,Delhi,2021
CUST0848,Customer_848,62,Male,Mumbai,2019
CUST0849,Customer_849,30,Female,Surat,2024
CUST0850,Customer_850,21,Female,Jaipur,2021
CUST0851,Customer_851,18,Male,Kolkata,2021
CUST0852,Customer_852,66,Male,Hyderabad,2019
CUST0853,Customer_853,57,Male,Chennai,2024
CUST0854,Customer_854,49,Male,Delhi,2021
CUST0855,Customer_855,51,Female,Kolkata,2024
CUST0856,Customer_856,45,Female,Delhi,2022
CUST0857,Customer_857,48,Male,Surat,2022
CUST0858,Customer_858,25,Male,Ahmedabad,2022
CUST0859,Customer_859,56,Female,Ahmedabad,2023
CUST0860,Customer_860,43,Male,Mumbai,2021
CUST0861,Customer_861,51,Female,Ahmedabad,2019
CUST0862,Customer_862,20,Male,Delhi,2019
CUST0863,Customer_863,67,Male,Chennai,2023
CUST0864,Customer_864,29,Male,Mumbai,2019
CUST0865,Customer_865,18,Male,Pune,2022
CUST0866,Customer_866,61,Female,Kolkata,2021
CUST0867,Customer_867,22,Male,Surat,2019
CUST0868,Customer_868,47,Male,Mumbai,2019
CUST0869,Customer_869,47,Male,Delhi,2020
CUST0870,Customer_870,34,Male,Kolkata,2020
CUST0871,Customer_871,65,Male,Chennai,2020
CUST0872,Customer_872,64,Male,Bangalore,2021
CUST0873,Customer_873,40,Female,Surat,2022
CUST0874,Customer_874,32,Male,Delhi,2024
CUST0875,Customer_875,54,Male,Surat,2022
CUST0876,Customer_876,38,Female,Hyderabad,2022
CUST0877,Customer_877,31,Male,Bangalore,2021
CUST0878,Customer_878,19,Female,Kolkata,2021
CUST0879,Customer_879,28,Male,Ahmedabad,2020
CUST0880,Customer_880,68,Female,Delhi,2019
CUST0881,Customer_881,56,Female,Surat,2023
CUST0882,Customer_882,55,Female,Kolkata,2023
CUST0883,Customer_883,51,Female,Ahmedabad,2024
CUST0884,Customer_884,55,Male,Chennai,2019
CUST0885,Customer_885,67,Female,Chennai,2024
CUST0886,Customer_886,51,Male,Surat,2020
CUST0887,Customer_887,35,Male,Mumbai,2024
CUST0888,Customer_888,47,Male,Hyderabad,2019
CUST0889,Customer_889,32,Female,Mumbai,2019
CUST0890,Customer_890,44,Male,Hyderabad,2023
CUST0891,Customer_891,68,Female,Delhi,2020
CUST0892,Customer_892,51,Female,Pune,2021
CUST0893,Customer_893,69,Female,Surat,2024
CUST0894,Customer_894,55,Female,Jaipur,2023
CUST0895,Customer_895,50,Male,Surat,2024
CUST0896,Customer_896,41,Male,Bangalore,2024
CUST0897,Customer_897,32,Male,Ahmedabad,2021
CUST0898,Customer_898,47,Male,Bangalore,2020
CUST0899,Customer_899,59,Male,Chennai,2019
CUST0900,Customer_900,68,Male,Hyderabad,2022
CUST0901,Customer_901,34,Male,Ahmedabad,2024
CUST0902,Customer_902,22,Female,Chennai,2022
CUST0903,Customer_903,46,Female,Ahmedabad,2020
CUST0904,Customer_904,21,Male,Mumbai,2022
CUST0905,Customer_905,27,Female,Chennai,2024
CUST0906,Customer_906,34,Male,Mumbai,2021
CUST0907,Customer_907,27,Male,Mumbai,2022
CUST0908,Customer_908,34,Female,Ahmedabad,2020
CUST0909,Customer_909,37,Male,Kolkata,2020
CUST0910,Customer_910,41,Male,Bangalore,2021
CUST0911,Customer_911,22,Female,Chennai,2022
CUST0912,Customer_912,51,Female,Jaipur,2022
CUST0913,Customer_913,23,Female,Kolkata,2019
CUST0914,Customer_914,19,Female,Bangalore,2023
CUST0915,Customer_915,30,Female,Chennai,2020
CUST0916,Customer_916,60,Male,Hyderabad,2019
CUST0917,Customer_917,60,Male,Bangalore,2020
CUST0918,Customer_918,65,Male,Jaipur,2019
CUST0919,Customer_919,28,Male,Surat,2023
CUST0920,Customer_920,68,Female,Delhi,2019
CUST0921,Customer_921,64,Male,Mumbai,2020
CUST0922,Customer_922,40,Female,Delhi,2022
CUST0923,Customer_923,33,Female,Kolkata,2020
CUST0924,Customer_924,48,Female,Surat,2024
CUST0925,Customer_925,28,Male,Mumbai,2021
CUST0926,Customer_926,33,Female,Chennai,2021
CUST0927,Customer_927,25,Male,Kolkata,2024
CUST0928,Customer_928,21,Female,Jaipur,2021
CUST0929,Customer_929,57,Male,Ahmedabad,2021
CUST0930,Customer_930,21,Female,Chennai,2023
CUST0931,Customer_931,42,Male,Bangalore,2022
CUST0932,Customer_932,20,Female,Ahmedabad,2022
CUST0933,Customer_933,49,Female,Kolkata,2020
CUST0934,Customer_934,20,Male,Bangalore,2024
CUST0935,Customer_935,44,Male,Jaipur,2019
CUST0936,Customer_936,46,Female,Delhi,2020
CUST0937,Customer_937,49,Male,Bangalore,2020
CUST0938,Customer_938,67,Female,Delhi,2020
CUST0939,Customer_939,68,Female,Mumbai,2020
CUST0940,Customer_940,36,Male,Hyderabad,2022
CUST0941,Customer_941,38,Male,Pune,2019
CUST0942,Customer_942,22,Male,Chennai,2020
CUST0943,Customer_943,35,Female,Pune,2022
CUST0944,Customer_944,45,Male,Mumbai,2020
CUST0945,Customer_945,59,Male,Bangalore,2021
CUST0946,Customer_946,39,Male,Mumbai,2020
CUST0947,Customer_947,38,Female,Pune,2024
CUST0948,Customer_948,23,Female,Pune,2024
CUST0949,Customer_949,18,Female,Chennai,2020
CUST0950,Customer_950,22,Male,Ahmedabad,2023
CUST0951,Customer_951,58,Female,Surat,2021
CUST0952,Customer_952,29,Female,Mumbai,2019
CUST0953,Customer_953,43,Female,Hyderabad,2020
CUST0954,Customer_954,63,Female,Surat,2019
CUST0955,Customer_955,51,Male,Mumbai,2021
CUST0956,Customer_956,66,Male,Jaipur,2020
CUST0957,Customer_957,31,Female,Kolkata,2023
CUST0958,Customer_958,43,Male,Kolkata,2022
CUST0959,Customer_959,62,Female,Pune,2023
CUST0960,Customer_960,44,Female,Kolkata,2023
CUST0961,Customer_961,26,Male,Delhi,2022
CUST0962,Customer_962,43,Female,Hyderabad,2022
CUST0963,Customer_963,64,Male,Kolkata,2024
CUST0964,Customer_964,39,Male,Bangalore,2022
CUST0965,Customer_965,64,Female,Delhi,2020
CUST0966,Customer_966,47,Female,Surat,2019
CUST0967,Customer_967,60,Male,Delhi,2024
CUST0968,Customer_968,65,Male,Mumbai,2024
CUST0969,Customer_969,34,Female,Pune,2019
CUST0970,Customer_970,43,Female,Chennai,2024
CUST0971,Customer_971,53,Female,Chennai,2022
CUST0972,Customer_972,18,Male,Jaipur,2023
CUST0973,Customer_973,25,Male,Hyderabad,2021
CUST0974,Customer_974,66,Male,Mumbai,2022
CUST0975,Customer_975,52,Female,Chennai,2023
CUST0976,Customer_976,69,Male,Pune,2023
CUST0977,Customer_977,32,Male,Surat,2024
CUST0978,Customer_978,64,Female,Chennai,2020
CUST0979,Customer_979,39,Male,Bangalore,2020
CUST0980,Customer_980,31,Female,Delhi,2024
CUST0981,Customer_981,43,Female,Chennai,2024
CUST0982,Customer_982,45,Female,Mumbai,2019
CUST0983,Customer_983,40,Male,Kolkata,2019
CUST0984,Customer_984,31,Male,Kolkata,2021
CUST0985,Customer_985,41,Female,Surat,2021
CUST0986,Customer_986,19,Female,Kolkata,2021
CUST0987,Customer_987,62,Female,Surat,2021
CUST0988,Customer_988,43,Male,Mumbai,2023
CUST0989,Customer_989,31,Female,Hyderabad,2023
CUST0990,Customer_990,68,Female,Kolkata,2019
CUST0991,Customer_991,24,Female,Jaipur,2020
CUST0992,Customer_992,20,Female,Pune,2024
CUST0993,Customer_993,64,Female,Delhi,2020
CUST0994,Customer_994,40,Female,Kolkata,2022
CUST0995,Customer_995,63,Male,Surat,2023
CUST0996,Customer_996,60,Male,Mumbai,2021
CUST0997,Customer_997,64,Male,Kolkata,2021
CUST0998,Customer_998,62,Male,Chennai,2022
CUST0999,Customer_999,35,Male,Kolkata,2020
CUST1000,Customer_1000,55,Male,Surat,2021
CUST1001,Customer_1001,52,Male,Bangalore,2020
CUST1002,Customer_1002,68,Male,Bangalore,2024
CUST1003,Customer_1003,32,Female,Kolkata,2022
CUST1004,Customer_1004,42,Female,Delhi,2020
CUST1005,Customer_1005,54,Male,Mumbai,2024
CUST1006,Customer_1006,45,Female,Jaipur,2020
CUST1007,Customer_1007,27,Male,Jaipur,2020
CUST1008,Customer_1008,56,Male,Kolkata,2021
CUST1009,Customer_1009,34,Male,Kolkata,2019
CUST1010,Customer_1010,56,Male,Bangalore,2023
CUST1011,Customer_1011,39,Female,Surat,2020
CUST1012,Customer_1012,43,Female,Delhi,2020
CUST1013,Customer_1013,61,Male,Kolkata,2020
CUST1014,Customer_1014,42,Male,Jaipur,2019
CUST1015,Customer_1015,34,Male,Mumbai,2024
CUST1016,Customer_1016,30,Male,Hyderabad,2022
CUST1017,Customer_1017,37,Male,Chennai,2021
CUST1018,Customer_1018,42,Male,Kolkata,2019
CUST1019,Customer_1019,21,Female,Surat,2024
CUST1020,Customer_1020,27,Female,Kolkata,2020
CUST1021,Customer_1021,20,Male,Surat,2024
CUST1022,Customer_1022,58,Female,Delhi,2019
CUST1023,Customer_1023,62,Male,Hyderabad,2019
CUST1024,Customer_1024,35,Male,Pune,2019
CUST1025,Customer_1025,64,Male,Mumbai,2022
CUST1026,Customer_1026,53,Female,Mumbai,2023
CUST1027,Customer_1027,64,Female,Surat,2021
CUST1028,Customer_1028,39,Female,Bangalore,2022
CUST1029,Customer_1029,51,Male,Surat,2022
CUST1030,Customer_1030,64,Female,Bangalore,2023
CUST1031,Customer_1031,25,Male,Ahmedabad,2022
CUST1032,Customer_1032,57,Female,Jaipur,2019
CUST1033,Customer_1033,66,Male,Mumbai,2019
CUST1034,Customer_1034,61,Male,Delhi,2024
CUST1035,Customer_1035,36,Female,Surat,2020
CUST1036,Customer_1036,59,Female,Delhi,2022
CUST1037,Customer_1037,58,Male,Hyderabad,2020
CUST1038,Customer_1038,54,Female,Delhi,2021
CUST1039,Customer_1039,23,Male,Kolkata,2019
CUST1040,Customer_1040,69,Female,Jaipur,2024
CUST1041,Customer_1041,43,Female,Kolkata,2021
CUST1042,Customer_1042,51,Female,Chennai,2024
CUST1043,Customer_1043,62,Female,Surat,2023
CUST1044,Customer_1044,23,Male,Mumbai,2019
CUST1045,Customer_1045,54,Male,Surat,2021
CUST1046,Customer_1046,50,Female,Jaipur,2023
CUST1047,Customer_1047,39,Male,Pune,2021
CUST1048,Customer_1048,38,Male,Pune,2024
CUST1049,Customer_1049,23,Male,Chennai,2023
CUST1050,Customer_1050,23,Male,Jaipur,2023
CUST1051,Customer_1051,65,Female,Ahmedabad,2019
CUST1052,Customer_1052,21,Male,Ahmedabad,2020
CUST1053,Customer_1053,47,Female,Ahmedabad,2024
CUST1054,Customer_1054,28,Male,Mumbai,2024
CUST1055,Customer_1055,47,Male,Mumbai,2023
CUST1056,Customer_1056,48,Male,Ahmedabad,2023
CUST1057,Customer_1057,41,Male,Pune,2019
CUST1058,Customer_1058,26,Male,Jaipur,2020
CUST1059,Customer_1059,20,Female,Delhi,2024
CUST1060,Customer_1060,68,Male,Jaipur,2022
CUST1061,Customer_1061,48,Female,Ahmedabad,2022
CUST1062,Customer_1062,57,Male,Jaipur,2020
CUST1063,Customer_1063,54,Male,Hyderabad,2021
CUST1064,Customer_1064,53,Female,Mumbai,2019
CUST1065,Customer_1065,41,Male,Mumbai,2020
CUST1066,Customer_1066,48,Male,Pune,2022
CUST1067,Customer_1067,23,Male,Delhi,2023
CUST1068,Customer_1068,19,Male,Ahmedabad,2022
CUST1069,Customer_1069,37,Female,Surat,2023
CUST1070,Customer_1070,45,Male,Pune,2019
CUST1071,Customer_1071,28,Female,Pune,2023
CUST1072,Customer_1072,21,Female,Delhi,2020
CUST1073,Customer_1073,32,Male,Kolkata,2023
CUST1074,Customer_1074,23,Female,Ahmedabad,2021
CUST1075,Customer_1075,66,Male,Surat,2020
CUST1076,Customer_1076,47,Female,Mumbai,2019
CUST1077,Customer_1077,55,Male,Delhi,2020
CUST1078,Customer_1078,68,Female,Surat,2021
CUST1079,Customer_1079,19,Male,Hyderabad,2019
CUST1080,Customer_1080,32,Male,Pune,2022
CUST1081,Customer_1081,28,Female,Delhi,2021
CUST1082,Customer_1082,25,Female,Mumbai,2019
CUST1083,Customer_1083,43,Male,Jaipur,2023
